"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode"
"1","2020-03-10 08:29:14-03","UFV","VIC","37814","PreservedSpecimen","Plantae","Mimosoideae","Anadenanthera","peregrina","Anadenanthera peregrina","(L.) Speg.","Batista, M.L.","2012","04","19","Batista, M.L.; Vieira, D.M.","s.n.","2012","02","08","Brasil","Minas Gerais","Senhora do Porto","-43.060278","-18.928056","-43.060278","-18.928056","Árvore 9m alt., com frutos e acúleos no tronco.","VIC037814"
