"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","geoFlag"
"1","2020-02-18 15:44:00-03","UFRB","HURB","12211","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","L.Y.S.Aona","2015","12","Silva, C.A.S.","16","2009","08","01","Brasil","Minas Gerais","Caputira","Fazenda Dutra/Santa Helena;","-42.2705993652344","-20.1718997955322","13579","HURB000012211","auto"
